FIPS ,Unnamed: 0,Sort ,State,County ,CountySeat(s) ,Population(2010),LandAreakm2 ,LandAreami2 ,WaterAreakm2 ,WaterAreami2 ,TotalAreakm2 ,TotalAreami2 ,Latitude ,Longitude,Hover,no_mask,max_risk,no_mask_100
13225,497,498,GA,Peach,Fort Valley,27695,389.191,150.267,2.676,1.033,391.86699999999996,151.3,32.571324,-83.831978,Peach<br>Estimated Maximum of 6 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.027000000000000003,6,3
13227,498,499,GA,Pickens,Jasper,29431,601.026,232.05700000000002,1.696,0.655,602.722,232.71200000000002,34.456621000000005,-84.490256,Pickens<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.038,5,4
13229,499,500,GA,Pierce,Blackshear,18758,819.715,316.494,69.246,26.736,888.961,343.23,31.353988,-82.210427,Pierce<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.05,4,5
13231,500,501,GA,Pike,Zebulon,17869,559.659,216.08599999999998,8.597,3.319,568.256,219.405,33.090769,-84.386627,Pike<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.059000000000000004,0,6
13233,501,502,GA,Polk,Cedartown,41475,803.755,310.33099999999996,4.686,1.809,808.441,312.14,33.995961,-85.186826,Polk<br>Estimated Maximum of 25 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.106,25,11
13235,502,503,GA,Pulaski,Hawkinsville,12010,644.987,249.03099999999998,5.635,2.176,650.622,251.207,32.238794,-83.48185500000001,Pulaski<br>Estimated Maximum of 10 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.079,10,8
13237,503,504,GA,Putnam,Eatonton,21218,892.6110000000001,344.639,41.563,16.048,934.174,360.68699999999995,33.321061,-83.37179,Putnam<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.059000000000000004,4,6
13239,504,505,GA,Quitman,Georgetown,2513,391.70300000000003,151.237,24.158,9.328,415.861,160.565,31.861487,-85.00931700000001,Quitman<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.053,0,5
13241,505,506,GA,Rabun,Clayton,16276,958.2769999999999,369.99300000000005,17.845,6.890,976.122,376.88300000000004,34.883026,-83.404735,Rabun<br>Estimated Maximum of 10 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.1,10,10
13243,506,507,GA,Randolph,Cuthbert,7719,1109.127,428.236,6.830,2.637,1115.9569999999999,430.87300000000005,31.762651,-84.75231099999999,Randolph<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.016,2,2
13245,507,508,GA,Richmond,Augusta,200549,840.0,324.32599999999996,11.047,4.265,851.047,328.591,33.361487,-82.074998,Richmond<br>Estimated Maximum of 76 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.068,76,7
13247,508,509,GA,Rockdale,Conyers,85215,336.162,129.793,5.970,2.305,342.13199999999995,132.09799999999998,33.652081,-84.02637,Rockdale<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.057999999999999996,5,6
13249,509,510,GA,Schley,Ellaville,5010,432.284,166.90599999999998,2.376,0.918,434.66,167.824,32.263441,-84.322724,Schley<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.07,0,7
13251,510,511,GA,Screven,Sylvania,14593,1670.8039999999999,645.101,27.889,10.768,1698.693,655.8689999999999,32.744751,-81.61758499999999,Screven<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 20 person does not use Mask,0.198,1,20
13253,511,512,GA,Seminole,Donalsonville,8729,609.2330000000001,235.226,55.244,21.330,664.477,256.556,30.933894,-84.867592,Seminole<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.073,4,7
13255,512,513,GA,Spalding,Griffin,64073,508.852,196.46900000000002,8.085,3.122,516.937,199.59099999999998,33.262389,-84.286067,Spalding<br>Estimated Maximum of 10 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.07200000000000001,10,7
13257,513,514,GA,Stephens,Toccoa,26175,463.94800000000004,179.13099999999997,13.122,5.066,477.07,184.197,34.552914,-83.290216,Stephens<br>Estimated Maximum of 14 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.087,14,9
13259,514,515,GA,Stewart,Lumpkin,6058,1188.114,458.733,12.637,4.879,1200.751,463.61199999999997,32.073225,-84.834912,Stewart<br>Estimated Maximum of 22 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.055,22,6
13261,515,516,GA,Sumter,Americus,32819,1250.18,482.69699999999995,25.788,9.957,1275.968,492.654,32.042203,-84.20428299999999,Sumter<br>Estimated Maximum of 6 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.055,6,6
13263,516,517,GA,Talbot,Talbotton,6865,1013.692,391.389,8.737,3.373,1022.429,394.76199999999994,32.704603000000006,-84.530029,Talbot<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 17 person does not use Mask,0.168,0,17
13265,517,518,GA,Taliaferro,Crawfordville,1717,504.032,194.608,1.916,0.740,505.94699999999995,195.34799999999998,33.559314,-82.875208,Taliaferro<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.065,1,6
13267,518,519,GA,Tattnall,Reidsville,25520,1241.6480000000001,479.403,23.169,8.946,1264.818,488.349,32.043768,-82.059208,Tattnall<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.051,5,5
13269,519,520,GA,Taylor,Butler,8906,975.612,376.686,7.804,3.013,983.416,379.699,32.554666999999995,-84.251426,Taylor<br>Estimated Maximum of 8 People can get Infected 29th August<br><br>Every 100 People 13 person does not use Mask,0.126,8,13
13271,520,521,GA,Telfair,McRae,16500,1132.611,437.30300000000005,17.367,6.705,1149.978,444.00800000000004,31.913639,-82.931062,Telfair<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.156,4,16
13273,521,522,GA,Terrell,Dawson,9315,868.784,335.439,5.863,2.264,874.6469999999999,337.70300000000003,31.777191,-84.43944599999999,Terrell<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.019,5,2
13275,522,523,GA,Thomas,Thomasville,44720,1410.496,544.596,19.742,7.623,1430.2379999999998,552.219,30.864615999999998,-83.919783,Thomas<br>Estimated Maximum of 12 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.026000000000000002,12,3
13277,523,524,GA,Tift,Tifton,40118,670.586,258.915,25.575,9.875,696.1610000000001,268.79,31.457003000000004,-83.525931,Tift<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.066,7,7
13279,524,525,GA,Toombs,Lyons,27223,942.768,364.005,18.099,6.988,960.867,370.99300000000005,32.126698,-82.332071,Toombs<br>Estimated Maximum of 10 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.09699999999999999,10,10
13281,525,526,GA,Towns,Hiawassee,10471,431.39599999999996,166.563,14.038,5.420,445.43300000000005,171.983,34.90265,-83.732158,Towns<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.076,7,8
13283,526,527,GA,Treutlen,Soperton,6885,516.5369999999999,199.43599999999998,7.806,3.014,524.342,202.45,32.409586,-82.570882,Treutlen<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.096,1,10
13285,527,528,GA,Troup,La Grange,67044,1072.224,413.98800000000006,82.812,31.974,1155.036,445.962,33.034482000000004,-85.02835999999999,Troup<br>Estimated Maximum of 16 People can get Infected 29th August<br><br>Every 100 People 18 person does not use Mask,0.175,16,18
13287,528,529,GA,Turner,Ashburn,8930,739.165,285.393,11.881,4.587,751.046,289.98,31.718232,-83.628567,Turner<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.141,0,14
13289,529,530,GA,Twiggs,Jeffersonville,9023,928.2460000000001,358.398,10.972,4.236,939.2180000000001,362.634,32.665847,-83.42587900000001,Twiggs<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.04,1,4
13291,530,531,GA,Union,Blairsville,21356,833.785,321.926,18.333,7.078,852.118,329.004,34.83377,-83.989573,Union<br>Estimated Maximum of 17 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.065,17,6
13293,531,532,GA,Upson,Thomaston,27153,837.697,323.437,10.663,4.117,848.36,327.55400000000003,32.881837,-84.292281,Upson<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.16,7,16
13295,532,533,GA,Walker,La Fayette,68756,1156.117,446.379,1.673,0.646,1157.79,447.025,34.735827,-85.305385,Walker<br>Estimated Maximum of 60 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.14400000000000002,60,14
13297,533,534,GA,Walton,Monroe,83768,843.508,325.68,11.188,4.320,854.696,330.0,33.782649,-83.734215,Walton<br>Estimated Maximum of 13 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.106,13,11
13299,534,535,GA,Ware,Waycross,36312,2311.462,892.461,40.216,15.527,2351.678,907.988,31.050881,-82.42150699999999,Ware<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.061,7,6
13301,535,536,GA,Warren,Warrenton,5834,736.329,284.298,6.190,2.390,742.518,286.688,33.419169000000004,-82.688012,Warren<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.095,2,10
13303,536,537,GA,Washington,Sandersville,21187,1757.183,678.452,15.290,5.904,1772.473,684.3560000000001,32.971848,-82.798112,Washington<br>Estimated Maximum of 8 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.10400000000000001,8,10
13305,537,538,GA,Wayne,Jesup,30099,1662.194,641.7769999999999,18.180,7.019,1680.374,648.7959999999999,31.547845000000002,-81.912376,Wayne<br>Estimated Maximum of 6 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.028999999999999998,6,3
13307,538,539,GA,Webster,Preston,2799,541.614,209.118,2.966,1.145,544.58,210.263,32.046554,-84.553218,Webster<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.019,0,2
13309,539,540,GA,Wheeler,Alamo,7421,765.301,295.48400000000004,12.390,4.784,777.691,300.268,32.109276,-82.738701,Wheeler<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.135,2,14
13311,540,541,GA,White,Cleveland,27144,623.375,240.68599999999998,3.940,1.521,627.315,242.207,34.643677000000004,-83.743713,White<br>Estimated Maximum of 17 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.057,17,6
13313,541,542,GA,Whitfield,Dalton,102599,752.297,290.464,1.530,0.591,753.827,291.055,34.801726,-84.968541,Whitfield<br>Estimated Maximum of 36 People can get Infected 29th August<br><br>Every 100 People 18 person does not use Mask,0.185,36,18
13315,542,543,GA,Wilcox,Abbeville,9255,978.25,377.705,11.444,4.419,989.694,382.124,31.962716999999998,-83.438262,Wilcox<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 17 person does not use Mask,0.17300000000000001,2,17
13317,543,544,GA,Wilkes,Washington,10593,1215.974,469.49,11.925,4.604,1227.899,474.094,33.77904,-82.747922,Wilkes<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.08,4,8
13319,544,545,GA,Wilkinson,Irwinton,9563,1158.522,447.30800000000005,12.023,4.642,1170.545,451.95,32.804321,-83.175587,Wilkinson<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.039,5,4
13321,545,546,GA,Worth,Sylvester,21679,1478.111,570.702,10.498,4.053,1488.61,574.755,31.551772999999997,-83.84996,Worth<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.069,2,7
15001,546,547,HI,Hawaiʻi,Hilo,185079,10433.55,4028.417,"2,739.471","1,057.716",13173.021,5086.133,19.597764,-155.502443,Hawaiʻi<br>Estimated Maximum of 31 People can get Infected 29th August<br><br>Every 100 People 1 person does not use Mask,0.01,31,1
15003,547,548,HI,Honolulu,Honolulu,953207,1555.9170000000001,600.743,"3,955.761","1,527.328",5511.678000000001,2128.071,21.461364,-158.201976,Honolulu<br>Estimated Maximum of 278 People can get Infected 29th August<br><br>Every 100 People 1 person does not use Mask,0.011000000000000001,278,1
15005,548,549,HI,Kalawao ,— ,90,31.058000000000003,11.991,105.770,40.838,136.827,52.82899999999999,21.218764,-156.97401000000002,Kalawao <br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.026000000000000002,0,3
15007,549,550,HI,Kauaʻi,Līhuʻe,67091,1605.6779999999999,619.956,"1,674.176",646.403,3279.855,1266.359,22.012038,-159.705965,Kauaʻi<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 0 person does not use Mask,0.0,0,0
15009,550,551,HI,Maui,Wailuku,154834,3008.3259999999996,1161.521,"3,203.317","1,236.808",6211.643,2398.3289999999997,20.855930999999998,-156.60155,Maui<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.034,7,3
16001,551,552,ID,Ada,Boise,392365,2726.158,1052.576,20.425,7.886,2746.583,1060.462,43.447860999999996,-116.244456,Ada<br>Estimated Maximum of 101 People can get Infected 29th August<br><br>Every 100 People 12 person does not use Mask,0.11800000000000001,101,12
16003,552,553,ID,Adams,Council,3976,3530.2990000000004,1363.056,17.392,6.715,3547.691,1369.771,44.884583,-116.431873,Adams<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.094,0,9
16005,553,554,ID,Bannock,Pocatello,82839,2880.035,1111.988,91.801,35.444,2971.836,1147.432,42.692939,-112.228986,Bannock<br>Estimated Maximum of 19 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.084,19,8
16007,554,555,ID,Bear Lake,Paris,5986,2524.681,974.785,193.274,74.623,2717.955,1049.4080000000001,42.285833000000004,-111.327445,Bear Lake<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 15 person does not use Mask,0.151,0,15
16009,555,556,ID,Benewah,St. Maries,9285,2011.4289999999999,776.617,18.988,7.331,2030.418,783.948,47.218451,-116.633541,Benewah<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.038,0,4
16011,556,557,ID,Bingham,Blackfoot,45607,5423.378000000001,2093.978,68.448,26.428,5491.826,2120.406,43.216357,-112.399206,Bingham<br>Estimated Maximum of 13 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.095,13,10
16013,557,558,ID,Blaine,Hailey,21376,6846.856,2643.586,44.341,17.120,6891.196999999999,2660.7059999999997,43.394482,-113.95528999999999,Blaine<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.155,0,16
16015,558,559,ID,Boise,Idaho City,7028,4919.0,1899.237,19.293,7.449,4938.294,1906.6860000000001,43.987275,-115.71511100000001,Boise<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.057,0,6
16017,559,560,ID,Bonner,Sandpoint,40877,4492.523,1734.5729999999999,478.956,184.926,4971.479,1919.499,48.312512,-116.59693999999999,Bonner<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.08800000000000001,4,9
16019,560,561,ID,Bonneville,Idaho Falls,104234,4833.117,1866.0770000000002,89.507,34.559,4922.624,1900.636,43.395171000000005,-111.62187800000001,Bonneville<br>Estimated Maximum of 61 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.096,61,10
16021,561,562,ID,Boundary,Bonners Ferry,10972,3285.5559999999996,1268.56,24.081,9.298,3309.637,1277.858,48.773065,-116.524619,Boundary<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.045,0,4
16023,562,563,ID,Butte,Arco,2891,5779.99,2231.667,5.258,2.030,5785.2480000000005,2233.697,43.6851,-113.177627,Butte<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.107,4,11
